Student_ID,gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement
4347,Female,CE,8.42,77.9,67.6,0,5.9,83.2,2,1,1,5,4,1,1,4.6,10,Yes,Low,Tier 1,No,Low
4348,Male,IT,7.84,65.7,72.6,0,2.4,61.2,8,1,5,1,4,4,5,6.7,10,No,Medium,Tier 2,Yes,Medium
4349,Female,ME,8.02,72.1,76.6,0,2.4,58.9,6,2,4,2,4,6,3,4.3,10,No,Low,Tier 2,Yes,Medium
4350,Female,IT,10.0,89.4,99.5,0,5.8,77.9,7,3,5,1,5,6,2,7.3,4,No,Medium,Tier 3,Yes,Low
4351,Female,CSE,6.92,60.4,62.8,0,2.0,72.1,6,3,5,3,3,5,3,5.5,9,No,Low,Tier 1,Yes,Low
4352,Male,ECE,8.54,78.5,73.2,0,3.4,72.7,8,2,5,2,4,5,3,6.0,3,No,Medium,Tier 1,Yes,Low
4353,Male,IT,8.74,87.7,77.9,0,1.1,62.7,4,2,4,4,4,5,2,4.3,10,No,Low,Tier 1,Yes,Medium
4354,Female,CSE,8.41,76.5,75.5,0,2.3,68.8,2,2,2,3,4,2,4,9.0,8,No,Medium,Tier 2,Yes,None
4355,Male,CSE,6.67,59.6,58.9,0,3.5,62.7,7,1,5,3,3,5,1,5.2,10,No,Low,Tier 3,Yes,Medium
4356,Female,CE,7.83,69.3,72.4,0,3.7,73.3,1,2,1,4,3,0,0,6.6,9,No,Medium,Tier 3,No,Medium
4357,Male,IT,6.66,60.0,70.7,1,4.3,73.0,8,3,5,1,4,5,3,4.8,4,No,High,Tier 3,Yes,Medium
4358,Female,CSE,7.9,76.4,77.5,0,3.7,68.5,5,1,5,1,4,6,3,6.0,5,Yes,Medium,Tier 3,Yes,High
4359,Male,IT,7.73,52.8,61.5,0,5.8,69.5,5,1,3,3,4,2,2,9.0,1,No,High,Tier 2,Yes,Low
4360,Male,ME,8.01,70.8,72.1,0,6.5,82.7,3,2,1,3,4,2,1,7.4,8,No,High,Tier 1,Yes,Low
4361,Male,ECE,9.2,71.1,74.7,0,2.6,64.0,4,3,2,2,4,2,3,6.1,4,No,High,Tier 1,Yes,None
4362,Female,IT,7.43,64.5,63.3,1,0.7,57.4,7,0,5,2,4,6,2,7.0,4,No,Medium,Tier 3,Yes,Low
4363,Female,ECE,8.28,74.8,70.5,0,4.8,84.4,4,0,3,3,4,0,2,6.3,8,Yes,Medium,Tier 3,Yes,None
4364,Male,CSE,10.0,95.1,89.4,0,6.0,79.3,5,4,3,2,5,2,2,6.9,6,No,High,Tier 2,Yes,High
4365,Male,CSE,8.55,80.8,76.1,1,2.4,62.3,7,2,5,4,5,6,2,7.9,4,Yes,Low,Tier 2,Yes,High
4366,Female,ECE,8.03,79.0,71.5,0,3.4,75.0,6,2,5,2,4,6,1,6.6,9,Yes,Medium,Tier 2,Yes,Low
4367,Male,ECE,8.5,74.7,85.1,0,5.9,77.5,3,3,1,3,4,1,4,7.3,3,Yes,High,Tier 3,Yes,Low
4368,Male,IT,9.31,79.2,89.0,0,6.2,84.4,6,3,5,1,5,5,3,7.3,1,No,Medium,Tier 1,Yes,None
4369,Male,CE,9.94,86.5,88.4,0,4.9,67.1,5,2,2,1,5,2,4,6.6,3,Yes,High,Tier 3,Yes,High
4370,Male,ME,7.21,68.1,66.8,2,4.1,73.6,6,3,5,4,4,6,2,6.1,9,No,Medium,Tier 2,Yes,High
4371,Male,CE,8.6,84.4,85.4,0,3.0,66.3,6,3,4,1,5,5,1,6.4,5,No,High,Tier 1,Yes,Low
4372,Male,CSE,7.22,67.1,58.0,2,4.4,72.5,4,1,3,1,4,3,2,7.8,5,No,Medium,Tier 3,Yes,Medium
4373,Male,CSE,6.59,56.9,58.9,1,4.2,80.3,2,1,2,3,3,2,4,7.9,6,No,Medium,Tier 2,Yes,Low
4374,Male,IT,8.78,72.1,80.8,0,5.3,78.3,8,4,5,3,4,5,6,5.6,6,Yes,Medium,Tier 3,Yes,Low
4375,Male,CSE,8.46,75.0,72.1,0,4.8,64.6,8,1,5,3,4,4,4,6.7,1,No,High,Tier 3,No,None
4376,Male,CSE,5.88,56.3,50.0,0,1.2,66.1,7,0,5,3,3,5,3,6.1,8,No,High,Tier 2,Yes,Medium
4377,Male,ME,7.41,60.4,64.0,2,3.7,63.9,3,3,3,3,4,1,6,8.0,7,No,High,Tier 3,Yes,None
4378,Female,ECE,8.05,82.4,71.2,0,6.6,76.7,8,0,5,2,3,5,3,6.4,8,No,Medium,Tier 2,Yes,None
4379,Male,IT,8.08,71.7,77.7,0,0.0,57.3,4,3,3,4,4,2,5,9.0,10,Yes,Medium,Tier 1,Yes,None
4380,Male,CSE,9.6,91.4,77.5,0,1.3,65.1,6,4,5,3,5,6,1,7.3,2,No,Low,Tier 3,Yes,Low
4381,Male,CSE,6.88,56.6,64.0,1,2.0,66.3,4,3,3,2,3,5,1,8.4,5,No,High,Tier 2,Yes,Medium
4382,Male,ECE,8.33,72.7,73.0,2,5.3,73.4,2,4,1,5,4,2,3,5.8,4,No,Medium,Tier 1,Yes,Low
4383,Male,ME,9.82,95.0,90.4,0,3.0,67.9,4,2,2,3,4,2,0,7.0,8,No,Low,Tier 3,Yes,High
4384,Male,ECE,9.78,82.1,96.3,0,4.2,80.9,1,3,2,4,5,2,0,7.7,4,No,Low,Tier 2,Yes,Low
4385,Female,ECE,6.14,58.0,50.9,0,5.0,74.9,6,0,4,4,4,2,1,5.8,6,No,High,Tier 3,Yes,Low
4386,Male,IT,7.93,67.0,77.0,3,5.0,65.9,4,2,2,4,3,2,3,7.0,10,No,High,Tier 3,Yes,Low
4387,Female,IT,8.53,72.2,79.1,0,2.7,61.8,6,3,5,3,3,5,4,8.3,8,No,High,Tier 2,Yes,Low
4388,Male,CSE,8.52,76.3,74.7,0,3.4,65.2,6,3,5,1,5,4,5,6.6,7,No,Medium,Tier 2,No,None
4389,Male,ECE,9.21,79.6,85.8,0,3.6,81.5,5,2,3,1,4,2,3,6.0,1,No,Medium,Tier 2,No,Low
4390,Male,ECE,6.76,62.4,64.7,2,7.3,77.0,1,1,1,5,3,0,1,9.0,7,No,Medium,Tier 2,No,High
4391,Male,IT,8.23,72.9,70.1,0,3.6,66.2,8,3,5,5,4,5,6,5.6,10,No,Low,Tier 3,Yes,Medium
4392,Male,IT,8.93,76.7,74.1,0,5.2,76.5,8,2,5,5,4,5,9,7.2,3,No,High,Tier 3,Yes,High
4393,Female,CSE,9.7,86.4,81.4,0,5.4,83.7,4,3,4,3,5,4,2,6.2,5,No,Low,Tier 1,Yes,None
4394,Male,CE,8.93,88.0,78.2,0,6.2,76.9,2,2,2,2,4,2,3,5.9,10,No,Medium,Tier 2,Yes,Low
4395,Female,ECE,9.09,77.1,78.3,0,5.8,74.0,8,2,5,5,4,4,7,7.9,7,Yes,Medium,Tier 3,Yes,Low
4396,Female,CSE,8.62,72.2,80.4,0,4.1,79.1,6,3,5,5,4,5,7,6.8,8,No,Medium,Tier 2,Yes,Medium
4397,Male,CSE,8.58,72.3,80.0,0,5.0,75.3,6,2,4,2,4,2,4,7.5,5,No,High,Tier 3,Yes,High
4398,Male,ECE,9.95,84.7,90.6,0,9.0,88.1,4,3,3,5,5,2,6,4.3,10,Yes,Low,Tier 3,Yes,High
4399,Male,ECE,7.01,58.5,67.9,0,2.5,71.8,2,0,2,5,3,2,2,7.6,9,No,Medium,Tier 2,Yes,None
4400,Male,CSE,8.99,74.3,80.7,0,3.0,69.6,5,3,3,2,4,2,2,6.1,6,No,Low,Tier 2,No,Low
4401,Male,ME,7.5,71.9,69.6,0,1.7,68.7,7,3,4,4,4,4,4,4.7,10,Yes,Low,Tier 3,Yes,None
4402,Male,CSE,8.07,73.5,75.1,0,4.4,70.9,8,0,5,3,4,5,3,9.0,4,No,Medium,Tier 2,Yes,None
4403,Male,ME,8.24,73.9,72.1,0,3.1,66.2,7,4,5,3,5,6,4,7.7,2,No,Low,Tier 2,Yes,None
4404,Male,ECE,7.76,81.8,64.3,0,1.9,67.3,7,3,5,2,4,6,0,7.3,8,No,Medium,Tier 3,Yes,Low
4405,Female,CSE,10.0,93.0,83.9,0,4.0,76.8,6,2,4,5,5,4,6,8.5,5,No,Medium,Tier 3,Yes,Low
4406,Female,ECE,6.54,76.6,65.3,1,1.3,62.5,3,0,2,4,4,2,4,7.3,2,No,Low,Tier 1,No,Low
4407,Female,CSE,6.97,69.2,57.6,1,6.5,76.5,4,3,3,2,3,2,1,6.0,6,No,Low,Tier 1,No,Low
4408,Male,ECE,7.34,60.0,71.1,1,6.1,86.9,1,1,1,1,4,2,3,6.8,3,No,Medium,Tier 1,No,Medium
4409,Male,CSE,8.86,73.1,87.2,0,7.5,85.6,8,3,5,5,4,6,3,6.2,1,No,High,Tier 2,Yes,None
4410,Male,ECE,8.32,72.3,71.4,0,9.3,88.7,8,3,5,1,5,5,2,6.4,6,No,Medium,Tier 2,Yes,None
4411,Male,CSE,5.18,50.0,50.0,0,0.7,55.1,7,0,5,4,3,4,5,5.5,10,Yes,Medium,Tier 2,Yes,Medium
4412,Male,ME,7.71,75.8,67.7,0,3.7,73.6,8,1,5,4,3,5,3,5.8,3,No,Medium,Tier 1,Yes,Medium
4413,Female,CE,7.73,67.5,67.5,0,6.6,73.8,7,2,4,1,4,5,3,8.1,4,Yes,Medium,Tier 2,Yes,None
4414,Female,CSE,9.74,87.1,96.5,0,6.5,83.8,6,4,4,5,4,5,6,7.4,6,No,Low,Tier 2,Yes,High
4415,Male,ECE,9.0,75.2,85.4,0,5.7,84.8,4,3,2,1,5,3,2,6.4,10,No,Medium,Tier 2,Yes,Low
4416,Male,CSE,8.38,78.7,74.7,0,1.9,72.0,7,2,5,2,4,5,2,5.8,5,No,Medium,Tier 2,Yes,Low
4417,Male,ME,6.64,65.2,63.8,0,4.6,80.4,3,0,3,5,3,3,2,6.5,7,No,Medium,Tier 1,Yes,Low
4418,Male,CSE,9.88,92.8,96.3,0,6.1,74.5,8,4,5,3,5,6,2,5.0,8,No,Medium,Tier 3,Yes,Low
4419,Male,ECE,6.83,62.1,59.5,0,3.3,74.5,3,1,1,1,4,0,1,7.2,10,Yes,High,Tier 1,No,Medium
4420,Male,ECE,9.0,86.1,85.3,0,2.5,65.6,7,2,5,3,5,6,2,8.1,6,No,Low,Tier 2,Yes,Low
4421,Male,IT,8.52,79.4,72.1,1,3.4,75.9,8,2,5,1,4,5,4,9.0,7,No,High,Tier 3,No,Low
4422,Female,ECE,7.41,70.6,63.3,1,2.9,69.9,6,2,4,1,4,3,3,5.7,4,No,Medium,Tier 2,Yes,High
4423,Male,ME,8.62,73.7,79.1,1,4.5,72.3,2,2,3,5,5,3,1,8.1,10,No,Medium,Tier 3,Yes,Low
4424,Female,ECE,8.07,71.2,72.7,0,1.1,61.8,3,3,1,3,5,0,1,6.2,4,No,Low,Tier 1,Yes,Medium
4425,Male,IT,9.79,91.2,87.7,0,7.3,84.2,4,3,3,2,5,3,1,5.6,7,No,Medium,Tier 2,Yes,Low
4426,Male,CE,7.55,65.6,71.8,0,2.9,66.0,8,1,5,4,3,5,4,5.6,4,No,Medium,Tier 2,Yes,Low
4427,Male,CSE,8.03,82.5,71.6,1,2.0,58.1,8,1,5,2,4,5,6,7.2,10,Yes,Medium,Tier 1,Yes,Low
4428,Male,IT,6.96,64.8,67.6,0,3.2,75.0,7,3,4,3,4,4,5,5.9,10,No,Low,Tier 2,Yes,Medium
4429,Male,ECE,9.43,87.7,88.2,0,4.5,71.8,7,2,5,4,5,5,1,6.3,10,Yes,Medium,Tier 2,Yes,Medium
4430,Female,IT,7.64,74.0,69.2,1,0.9,69.9,8,2,5,3,4,5,5,6.5,8,Yes,Low,Tier 2,Yes,None
4431,Female,IT,7.26,66.7,64.2,1,2.9,73.8,8,3,5,4,4,6,9,6.1,5,Yes,High,Tier 3,Yes,None
4432,Male,CSE,8.75,81.1,78.8,0,3.9,73.4,7,2,5,3,5,6,1,6.0,9,No,High,Tier 1,Yes,High
4433,Male,CE,8.87,76.9,74.3,0,2.7,75.8,7,2,5,3,4,6,3,4.1,10,No,Low,Tier 2,Yes,High
4434,Female,CSE,7.4,64.9,65.2,0,2.1,64.0,6,3,5,4,3,5,1,7.1,10,No,High,Tier 2,Yes,Medium
4435,Male,CSE,10.0,90.0,84.5,0,5.9,82.0,6,3,5,3,5,6,0,7.1,9,No,High,Tier 2,Yes,Low
4436,Male,CSE,10.0,84.5,92.2,0,5.9,78.4,7,4,5,4,5,4,2,6.0,8,No,Medium,Tier 3,Yes,High
4437,Male,CE,8.73,86.6,71.7,0,5.8,68.2,3,2,2,3,4,1,1,7.4,5,No,Medium,Tier 2,Yes,None
4438,Female,CSE,7.97,66.0,64.2,0,5.1,73.3,2,2,2,3,4,1,3,8.7,10,Yes,Medium,Tier 1,Yes,Medium
4439,Female,CSE,6.73,55.2,60.2,0,1.6,60.7,5,0,4,3,3,5,1,7.0,5,No,Medium,Tier 3,Yes,Low
4440,Male,CE,7.25,65.3,68.4,1,4.0,69.0,6,2,4,5,3,6,3,8.6,8,No,Medium,Tier 3,Yes,Medium
4441,Female,CSE,7.07,65.9,63.4,0,6.7,75.6,6,2,3,5,3,4,2,9.0,4,No,Medium,Tier 2,Yes,None
4442,Female,CSE,8.73,74.9,84.5,0,1.6,55.0,7,3,5,4,4,5,3,9.0,5,No,Medium,Tier 2,Yes,Medium
4443,Male,CSE,7.91,68.6,71.8,0,2.0,68.0,7,1,4,1,4,6,6,5.6,6,No,Low,Tier 1,Yes,Medium
4444,Male,ECE,7.92,69.9,82.8,0,4.5,70.3,2,4,1,1,4,1,2,5.6,4,No,High,Tier 1,Yes,High
4445,Male,ECE,5.8,52.4,53.3,0,5.5,75.8,7,0,4,5,2,6,2,6.5,4,No,Medium,Tier 1,Yes,Medium
4446,Female,CSE,9.15,85.6,94.7,0,5.4,79.5,7,4,5,1,3,4,2,7.2,5,No,Medium,Tier 2,Yes,High
4447,Male,IT,8.49,72.7,76.5,0,4.6,73.1,8,3,5,5,5,5,1,8.9,6,No,High,Tier 3,Yes,High
4448,Female,CE,8.21,71.8,77.4,1,2.0,69.8,3,1,2,2,4,3,0,7.8,4,No,Medium,Tier 2,Yes,Low
4449,Male,ECE,8.23,76.0,74.9,0,5.0,77.4,6,2,3,4,4,3,2,5.6,10,Yes,Medium,Tier 1,Yes,None
4450,Female,ECE,9.21,88.8,84.8,0,2.8,66.5,7,2,5,4,5,4,5,6.3,5,Yes,High,Tier 1,Yes,Medium
4451,Male,ECE,6.82,65.9,58.1,1,4.7,75.4,6,1,5,5,3,5,5,6.9,6,No,High,Tier 2,Yes,High
4452,Male,ME,10.0,91.9,92.7,0,3.8,75.2,8,3,5,3,4,5,3,5.2,9,No,Low,Tier 2,Yes,None
4453,Female,CSE,6.89,51.7,55.8,1,3.4,69.1,8,2,5,5,3,6,3,7.0,7,No,Medium,Tier 2,Yes,Medium
4454,Female,CSE,8.75,74.4,78.3,1,8.7,89.2,5,1,3,3,5,3,2,5.6,6,No,High,Tier 2,Yes,None
4455,Female,IT,5.13,50.0,50.0,1,1.6,69.0,7,0,5,4,3,4,6,5.0,7,No,Medium,Tier 2,Yes,None
4456,Male,CSE,8.27,79.5,72.5,0,2.5,65.3,8,3,5,5,5,5,2,5.9,5,No,Medium,Tier 1,Yes,Medium
4457,Female,ECE,8.37,70.0,80.3,0,6.1,81.7,3,1,2,4,4,1,4,7.5,6,Yes,Low,Tier 1,Yes,Medium
4458,Male,IT,8.68,70.4,80.1,0,7.5,80.5,8,0,5,3,4,6,2,7.5,10,No,Low,Tier 1,Yes,Medium
4459,Male,ME,8.96,82.6,71.2,0,5.3,79.8,8,4,5,5,5,4,2,7.1,5,No,Medium,Tier 1,Yes,High
4460,Male,ECE,7.93,73.9,75.8,0,3.5,65.3,2,2,2,2,4,3,3,8.2,4,No,Medium,Tier 1,Yes,None
4461,Male,ME,9.72,83.7,87.5,0,2.4,68.4,8,4,5,4,5,4,2,8.1,6,No,High,Tier 2,Yes,None
4462,Male,CSE,8.1,70.7,77.3,0,5.7,78.2,7,4,4,2,4,6,4,7.2,6,Yes,Medium,Tier 3,Yes,High
4463,Female,CE,8.79,87.1,79.8,0,4.0,74.9,6,1,4,4,5,5,4,7.1,8,No,Low,Tier 3,Yes,Medium
4464,Male,ECE,7.48,60.4,60.8,0,3.0,69.3,4,2,3,5,4,2,2,7.2,3,Yes,Low,Tier 2,Yes,Low
4465,Female,IT,9.62,81.4,93.7,0,6.1,77.3,8,3,4,5,5,4,2,6.8,7,Yes,High,Tier 3,Yes,Medium
4466,Male,IT,7.23,68.1,69.1,2,3.7,65.3,6,0,5,3,3,6,6,4.4,4,No,Medium,Tier 1,Yes,High
4467,Male,IT,7.73,70.1,70.1,0,1.4,63.0,6,4,4,2,4,4,1,8.4,7,Yes,Medium,Tier 3,Yes,Medium
4468,Male,IT,7.87,70.5,65.2,1,4.2,69.5,4,4,2,2,3,1,2,7.5,4,No,High,Tier 2,Yes,Medium
4469,Female,ECE,8.62,69.8,79.6,0,3.3,74.7,5,2,2,1,4,3,0,5.5,3,No,Medium,Tier 2,Yes,Low
4470,Female,ECE,7.2,60.0,66.3,1,2.0,68.9,6,0,4,3,4,4,0,8.7,7,Yes,Low,Tier 2,Yes,Low
4471,Female,ECE,7.81,68.7,65.0,1,4.6,64.3,7,3,5,5,4,4,2,6.3,4,Yes,High,Tier 1,Yes,High
4472,Female,ME,8.25,83.7,73.9,0,4.9,83.8,5,2,4,1,4,4,3,6.9,7,No,High,Tier 3,Yes,Medium
4473,Male,IT,7.47,64.6,57.9,0,0.0,63.4,6,3,4,2,4,5,3,8.2,4,Yes,Low,Tier 1,Yes,Low
4474,Male,CSE,8.52,69.3,67.4,0,6.2,77.3,4,2,3,5,5,2,0,7.3,10,No,High,Tier 2,Yes,Medium
4475,Female,IT,7.63,66.4,63.1,0,6.0,81.1,4,3,3,5,3,1,2,8.6,4,No,Medium,Tier 2,No,Medium
4476,Male,IT,7.4,63.0,66.9,1,3.8,66.4,8,0,5,4,4,6,3,6.6,9,No,Medium,Tier 1,Yes,Low
4477,Male,IT,8.12,76.0,68.7,0,2.4,62.9,7,3,5,3,4,4,3,9.0,7,No,High,Tier 1,Yes,Medium
4478,Male,IT,9.95,76.5,94.8,0,5.1,68.2,4,2,3,1,5,4,2,6.1,4,No,High,Tier 1,Yes,None
4479,Male,CSE,8.32,71.5,71.1,1,4.0,71.7,5,2,4,3,5,3,2,8.6,2,No,Low,Tier 1,Yes,Low
4480,Male,CSE,8.71,85.5,76.5,0,2.9,73.7,7,2,5,2,4,4,7,4.3,7,No,Low,Tier 3,Yes,Medium
4481,Male,CSE,7.93,74.5,76.8,1,3.0,71.5,8,3,5,4,4,6,5,5.7,10,No,Low,Tier 2,No,None
4482,Male,CSE,7.82,70.7,68.1,1,4.4,73.8,8,3,5,4,4,6,1,7.4,2,No,Medium,Tier 1,Yes,Low
4483,Male,ME,9.3,80.9,83.8,0,6.7,80.9,7,3,4,4,5,4,3,6.5,9,No,Low,Tier 2,Yes,High
4484,Male,IT,7.91,74.6,76.1,1,1.4,73.8,4,2,2,1,4,1,2,6.9,5,No,Medium,Tier 3,Yes,Medium
4485,Male,IT,9.39,87.7,94.2,0,4.6,80.0,8,3,5,3,4,6,4,7.0,7,Yes,Low,Tier 1,Yes,Low
4486,Female,ME,10.0,84.4,94.5,0,2.2,62.5,4,4,2,2,5,2,2,5.6,10,Yes,Medium,Tier 1,No,Low
4487,Male,CSE,8.22,79.5,76.2,0,4.6,67.4,5,3,4,4,4,5,5,5.7,10,No,Low,Tier 3,Yes,Low
4488,Male,CSE,9.7,98.5,98.1,0,5.2,75.7,3,3,3,1,5,2,4,7.3,7,No,High,Tier 1,Yes,Medium
4489,Female,CSE,9.08,79.7,75.2,3,1.5,62.9,8,2,5,2,5,6,3,6.2,4,No,Low,Tier 2,Yes,None
4490,Male,ECE,7.81,65.2,80.7,0,5.1,80.3,2,2,2,5,4,1,3,8.6,5,No,Medium,Tier 1,No,Low
4491,Male,ECE,8.11,77.0,74.1,0,4.5,70.1,8,2,4,5,4,3,8,6.8,3,No,High,Tier 3,Yes,Low
4492,Female,CSE,7.72,74.1,71.6,1,6.6,85.8,3,4,2,4,4,4,0,7.9,1,No,Medium,Tier 3,Yes,Low
4493,Male,ECE,9.67,85.7,81.5,1,4.0,73.8,7,4,5,1,5,6,3,7.5,3,No,Low,Tier 3,Yes,None
4494,Female,CSE,7.76,63.8,63.6,0,4.6,69.9,2,1,2,2,5,2,1,6.3,1,No,Low,Tier 2,Yes,None
4495,Female,ME,7.67,71.2,66.6,0,4.9,68.8,5,4,3,3,4,4,4,4.6,8,Yes,Medium,Tier 2,Yes,High
4496,Female,ECE,10.0,75.5,89.8,0,6.8,81.2,5,4,4,3,5,3,1,8.4,7,No,Medium,Tier 1,Yes,High
4497,Male,ECE,7.04,64.1,63.3,0,0.4,58.6,3,2,2,2,4,3,1,5.8,10,No,Medium,Tier 3,Yes,Low
4498,Male,ECE,9.2,66.8,84.0,0,0.9,67.1,4,3,2,5,5,1,0,6.5,4,No,Medium,Tier 3,No,Medium
4499,Male,IT,10.0,87.9,87.2,0,3.8,70.6,7,3,4,4,5,6,3,6.8,10,No,Medium,Tier 2,Yes,Medium
4500,Male,CSE,7.37,72.4,68.6,0,4.7,59.4,2,2,2,3,4,2,1,6.9,10,Yes,Medium,Tier 2,Yes,None
4501,Male,ECE,8.9,90.9,72.3,0,0.7,62.2,5,2,3,1,5,3,6,8.2,1,No,Medium,Tier 1,Yes,Low
4502,Male,CE,8.71,83.6,85.6,0,3.9,63.5,8,3,5,1,4,5,1,7.0,8,Yes,High,Tier 2,Yes,Low
4503,Male,ME,9.06,82.4,78.6,0,2.5,63.3,7,1,4,1,4,3,0,6.8,3,No,Low,Tier 2,Yes,Medium
4504,Male,IT,9.44,87.4,85.8,0,1.4,57.4,4,3,3,1,5,3,2,8.2,1,No,Medium,Tier 2,Yes,Medium
4505,Male,ECE,6.22,57.1,54.2,0,3.7,70.1,8,0,5,2,3,4,4,7.7,4,No,Low,Tier 2,No,High
4506,Male,ECE,8.95,75.4,80.4,0,5.4,68.0,7,2,5,2,5,5,5,6.1,9,No,Medium,Tier 1,Yes,Medium
4507,Female,CSE,9.43,87.0,86.3,0,7.7,76.8,7,3,5,2,4,3,3,5.6,8,No,High,Tier 3,Yes,High
4508,Male,ME,8.45,74.3,94.2,0,8.2,91.1,7,3,5,2,4,6,3,6.0,6,No,Medium,Tier 3,Yes,High
4509,Male,CSE,9.61,90.5,77.5,0,6.5,80.0,7,4,5,3,5,6,3,6.9,7,No,High,Tier 3,Yes,High
4510,Female,CSE,9.75,93.5,83.2,1,4.6,71.9,7,3,5,4,5,5,4,5.5,3,No,Medium,Tier 3,Yes,Low
4511,Male,ECE,7.89,68.8,64.8,0,3.8,67.9,4,4,2,3,4,1,1,7.1,5,No,High,Tier 2,Yes,Low
4512,Male,ECE,7.13,63.8,65.7,0,4.3,68.0,2,2,2,4,3,3,1,6.8,5,Yes,Medium,Tier 1,Yes,Medium
4513,Male,CSE,10.0,91.2,91.9,0,4.3,82.1,4,2,3,1,5,2,2,4.0,6,No,Low,Tier 3,Yes,Medium
4514,Female,ME,7.62,69.7,75.5,1,6.2,76.6,3,3,2,3,4,1,1,5.3,9,No,Low,Tier 2,Yes,Low
4515,Male,ME,7.45,78.1,67.3,0,7.2,71.8,7,0,4,3,4,3,5,4.0,4,No,Medium,Tier 2,Yes,High
4516,Male,CSE,8.23,72.7,80.5,0,1.7,60.2,2,2,2,5,4,1,3,6.6,5,No,Low,Tier 2,Yes,High
4517,Male,ECE,6.01,50.0,59.7,0,3.4,75.6,5,2,5,4,3,5,1,8.3,7,No,Medium,Tier 3,Yes,Medium
4518,Female,CE,8.25,73.2,73.6,0,5.9,84.5,7,2,5,1,4,4,5,4.7,5,No,Medium,Tier 1,No,Low
4519,Male,ECE,9.16,92.0,79.0,0,3.7,61.9,6,2,4,2,5,3,5,5.4,4,No,High,Tier 1,Yes,High
4520,Male,ECE,7.51,69.6,66.9,0,3.2,65.3,1,1,1,1,5,2,0,6.8,1,No,Medium,Tier 2,No,None
4521,Female,ECE,9.11,82.5,78.7,0,6.3,72.1,8,2,5,4,5,6,2,5.7,7,No,Medium,Tier 3,Yes,None
4522,Male,ME,8.56,71.0,77.4,0,3.0,60.5,4,3,3,3,5,4,3,5.7,7,No,High,Tier 2,Yes,High
4523,Female,IT,9.18,81.9,78.7,0,5.3,78.7,8,4,5,1,5,5,4,7.6,4,No,High,Tier 2,Yes,Medium
4524,Male,ME,7.33,73.6,67.7,0,3.4,71.2,8,1,5,1,3,5,5,6.4,8,No,Low,Tier 2,No,Low
4525,Female,CSE,8.66,83.5,69.8,0,8.4,83.9,8,4,5,2,4,4,3,5.2,4,No,Medium,Tier 3,No,High
4526,Male,ECE,8.79,86.3,81.0,0,6.5,77.4,7,3,5,5,4,5,3,4.5,6,No,Medium,Tier 3,Yes,Low
4527,Female,IT,8.47,70.0,79.7,0,3.3,72.5,8,3,5,1,5,6,5,9.0,5,No,Medium,Tier 2,Yes,Medium
4528,Female,CSE,8.2,77.5,76.7,1,4.6,76.0,8,4,5,3,4,3,3,8.4,9,No,Medium,Tier 1,Yes,Medium
4529,Male,IT,10.0,79.7,77.0,0,5.2,76.7,8,3,5,2,5,5,2,6.5,3,No,High,Tier 3,Yes,None
4530,Male,IT,8.41,75.2,76.8,0,3.2,71.1,8,1,5,5,3,5,2,7.1,1,No,Medium,Tier 2,No,Low
4531,Male,CSE,8.75,80.3,80.9,0,3.4,81.8,8,4,5,2,5,6,1,6.4,4,No,Medium,Tier 3,Yes,High
4532,Male,IT,7.21,70.8,79.2,1,5.7,70.1,5,1,3,4,4,2,1,7.6,10,No,High,Tier 1,Yes,None
4533,Male,ECE,10.0,94.7,90.8,0,4.0,66.5,3,4,2,1,4,1,1,6.0,6,No,Low,Tier 2,Yes,None
4534,Male,IT,8.72,84.8,71.1,0,1.2,67.6,8,2,5,4,5,5,4,6.3,7,No,Medium,Tier 3,Yes,Low
4535,Male,ECE,8.97,87.7,72.3,0,5.1,80.1,5,3,4,2,5,5,0,7.5,4,No,Medium,Tier 1,Yes,None
4536,Male,ECE,10.0,89.6,88.9,0,5.9,92.3,8,4,5,4,4,4,3,8.7,4,No,Low,Tier 2,Yes,High
4537,Male,ME,7.11,57.3,59.7,0,3.3,66.1,1,3,1,1,4,0,2,7.9,6,No,Medium,Tier 2,Yes,None
4538,Female,CE,7.35,69.0,70.3,0,2.5,71.3,6,2,4,5,4,3,1,8.5,1,No,Low,Tier 3,Yes,Medium
4539,Male,CSE,9.84,92.8,96.8,0,6.7,79.1,5,4,3,2,5,3,0,6.6,5,No,High,Tier 1,Yes,Low
4540,Male,ME,9.77,85.2,75.9,0,4.3,76.5,5,4,3,4,5,3,2,6.3,3,No,Medium,Tier 1,Yes,High
4541,Male,CSE,6.15,55.7,53.7,1,3.8,60.9,4,1,3,4,3,5,3,4.7,10,No,Medium,Tier 3,Yes,Medium
4542,Male,ECE,7.39,69.9,73.0,0,3.8,71.0,6,2,5,4,4,5,2,7.1,5,No,Medium,Tier 2,Yes,Low
4543,Male,ECE,7.25,72.9,69.5,1,6.9,80.0,3,2,2,5,3,2,2,7.5,7,No,Low,Tier 1,Yes,High
4544,Male,ECE,9.27,76.4,79.3,0,4.5,68.5,7,4,5,2,5,5,4,6.6,8,No,Low,Tier 1,Yes,None
